"","X1","X2","city1","city2","lon1","lat1","lon2","lat2","Route","Haversine"
"3326","BEG","VNO","Belgrade","Vilnius",20.4489216,44.786568,25.2796514,54.6871555,"BEG-VNO",1154935.37032199
"3327","SIN","VNO","Singapore","Vilnius",103.819836,1.352083,25.2796514,54.6871555,"SIN-VNO",9161066.91685504
"3328","BTS","VNO","Bratislava","Vilnius",17.1077477,48.1485965,25.2796514,54.6871555,"BTS-VNO",921580.84107171
"3329","KSC","VNO","Kosice","Vilnius",21.2610746,48.7163857,25.2796514,54.6871555,"KSC-VNO",719873.447158867
"3330","LJU","VNO","Ljubljana","Vilnius",14.5057515,46.0569465,25.2796514,54.6871555,"LJU-VNO",1225204.45559052
"3331","MAR","VNO","Maribor","Vilnius",15.6458812,46.5546503,25.2796514,54.6871555,"MAR-VNO",1130322.58507915
"3332","JNB","VNO","Johannesburg","Vilnius",28.0473051,-26.2041028,25.2796514,54.6871555,"JNB-VNO",9008681.26727331
"3333","MAD","VNO","Madrid","Vilnius",-3.7037902,40.4167754,25.2796514,54.6871555,"MAD-VNO",2664117.81696104
"3334","BCN","VNO","Barcelona","Vilnius",2.1734035,41.3850639,25.2796514,54.6871555,"BCN-VNO",2250759.6648583
"3335","VLC","VNO","Valencia","Vilnius",-81.4634245,28.5229956,25.2796514,54.6871555,"VLC-VNO",8450941.6066284
"3336","SDR","VNO","Santander","Vilnius",-3.8099803,43.4623057,25.2796514,54.6871555,"SDR-VNO",2435986.46642927
"3337","ARN","VNO","Stockholm","Vilnius",18.0685808,59.3293235,25.2796514,54.6871555,"ARN-VNO",676075.280573416
"3338","GOT","VNO","Goteborg","Vilnius",11.97456,57.70887,25.2796514,54.6871555,"GOT-VNO",888131.231038388
"3339","OSD","VNO","Ostersund","Vilnius",14.6360681,63.1766832,25.2796514,54.6871555,"OSD-VNO",1122432.39092159
"3340","KSD","VNO","Karlstad","Vilnius",13.5114977,59.4021806,25.2796514,54.6871555,"KSD-VNO",883036.125545566
"3341","ZRH","VNO","Zurich","Vilnius",8.541694,47.3768866,25.2796514,54.6871555,"ZRH-VNO",1420910.70451022
"3342","BKK","VNO","Bang Phli","Vilnius",100.7323332,13.6117233,25.2796514,54.6871555,"BKK-VNO",7852440.75922331
"3343","IST","VNO","Istanbul","Vilnius",28.9783589,41.0082376,25.2796514,54.6871555,"IST-VNO",1547044.88457697
"3344","DXB","VNO","Dubai","Vilnius",55.2707828,25.2048493,25.2796514,54.6871555,"DXB-VNO",4099246.96069435
"3345","KBP","VNO","Kiev","Vilnius",30.5234,50.4501,25.2796514,54.6871555,"KBP-VNO",589868.470115791
"3346","LHR","VNO","London","Vilnius",-0.1277583,51.5073509,25.2796514,54.6871555,"LHR-VNO",1724691.28425341
"3347","EDI","VNO","Edinburgh","Vilnius",-3.188267,55.953252,25.2796514,54.6871555,"EDI-VNO",1795803.8734246
"3348","MAN","VNO","Manchester","Vilnius",-2.2426305,53.4807593,25.2796514,54.6871555,"MAN-VNO",1790621.47964436
"3349","DSA","VNO","Doncaster Sheffield","Vilnius",-1.0109145,53.4807451,25.2796514,54.6871555,"DSA-VNO",1711901.98977154
"3350","LAX","VNO","Los Angelels","Vilnius",-118.2436849,34.0522342,25.2796514,54.6871555,"LAX-VNO",9560273.10985113
"3351","JFK","VNO","New York","Vilnius",-74.0059413,40.7127837,25.2796514,54.6871555,"JFK-VNO",6958839.87916705
"3352","DEN","VNO","Denver","Vilnius",-104.990251,39.7392358,25.2796514,54.6871555,"DEN-VNO",8509972.21858558
"3353","DEW","VNO","Dallas","Vilnius",-96.7969879,32.7766642,25.2796514,54.6871555,"DEW-VNO",8840643.82988876
"3354","TAS","VNO","Tashkent","Vilnius",69.2400734,41.2994958,25.2796514,54.6871555,"TAS-VNO",3524672.03285357
"3355","TIA","LUX","Tirana","Luxembourg",19.8186982,41.3275459,6.129583,49.815273,"TIA-LUX",1421025.87301079
"3356","ALG","LUX","Algiers","Luxembourg",3.0587561,36.753768,6.129583,49.815273,"ALG-LUX",1474804.75297932
"3357","LAD","LUX","Luanda","Luxembourg",13.2894368,-8.8399876,6.129583,49.815273,"LAD-LUX",6566537.75855169
"3358","AEP","LUX","Buenos Aires","Luxembourg",-58.3815591,-34.6036844,6.129583,49.815273,"AEP-LUX",11337563.2164595
"3359","SYD","LUX","Sydney","Luxembourg",151.2092955,-33.8688197,6.129583,49.815273,"SYD-LUX",16685553.6299307
"3360","MEL","LUX","Melbourne","Luxembourg",144.9630576,-37.8136276,6.129583,49.815273,"MEL-LUX",16524716.7404019
"3361","VIE","LUX","Wien","Luxembourg",16.3738189,48.2081743,6.129583,49.815273,"VIE-LUX",768408.319967186
"3362","INN","LUX","Innsbruck","Luxembourg",11.4041024,47.2692124,6.129583,49.815273,"INN-LUX",480902.135679675
"3363","KLU","LUX","Klagenfurt","Luxembourg",14.3122246,46.6364598,6.129583,49.815273,"KLU-LUX",701900.156418478
"3364","BGI","LUX","Barbados","Luxembourg",-59.543198,13.193887,6.129583,49.815273,"BGI-LUX",7161322.13429562
"3365","BRU","LUX","Brussels","Luxembourg",4.3517211,50.8503463,6.129583,49.815273,"BRU-LUX",170977.068286764
"3366","CRL","LUX","Brussels","Luxembourg",4.3517211,50.8503463,6.129583,49.815273,"CRL-LUX",170977.068286764
"3367","LGG","LUX","Liege","Luxembourg",5.5796662,50.6325574,6.129583,49.815273,"LGG-LUX",99051.00979888
"3368","GRU","LUX","São Paulo","Luxembourg",-46.6333094,-23.5505199,6.129583,49.815273,"GRU-LUX",9682584.94603467
"3369","SOF","LUX","Sofia","Luxembourg",23.3218675,42.6977082,6.129583,49.815273,"SOF-LUX",1536997.05627298
"3370","VAR","LUX","Varna","Luxembourg",27.9147333,43.2140504,6.129583,49.815273,"VAR-LUX",1814964.4940714
"3371","YYZ","LUX","Toronto","Luxembourg",-79.3831843,43.653226,6.129583,49.815273,"YYZ-LUX",6197709.75629238
"3372","YVR","LUX","Vancouver","Luxembourg",-123.1207375,49.2827291,6.129583,49.815273,"YVR-LUX",7990138.8358184
"3373","SCL","LUX","Santiago","Luxembourg",-70.6692655,-33.4488897,6.129583,49.815273,"SCL-LUX",11949709.3210669
"3374","PEK","LUX","Bejing","Luxembourg",116.407395,39.904211,6.129583,49.815273,"PEK-LUX",7951022.46105698
"3375","PVG","LUX","Shanghai","Luxembourg",121.473701,31.230416,6.129583,49.815273,"PVG-LUX",8994336.21235108
"3376","HKG","LUX","Hong Kong","Luxembourg",114.109497,22.396428,6.129583,49.815273,"HKG-LUX",9335456.82195649
"3377","BOG","LUX","Bogota","Luxembourg",-74.072092,4.7109886,6.129583,49.815273,"BOG-LUX",8915045.76130255
"3378","ZAG","LUX","Zagreb","Luxembourg",15.981919,45.8150108,6.129583,49.815273,"ZAG-LUX",859633.935479298
"3379","OSI","LUX","Osijek","Luxembourg",18.6955144,45.5549624,6.129583,49.815273,"OSI-LUX",1052561.58494392
"3380","LCA","LUX","Larnaca","Luxembourg",33.6231723,34.9002535,6.129583,49.815273,"LCA-LUX",2779456.75888908
"3381","PRG","LUX","Prague","Luxembourg",14.4378005,50.0755381,6.129583,49.815273,"PRG-LUX",595564.302228069
"3382","BRQ","LUX","Brno","Luxembourg",16.6068371,49.1950602,6.129583,49.815273,"BRQ-LUX",759899.014623651
"3383","CPH","LUX","Copenhagen","Luxembourg",12.5683371,55.6760968,6.129583,49.815273,"CPH-LUX",782801.617836531
"3384","KRP","LUX","Karup","Luxembourg",9.1676629,56.307765,6.129583,49.815273,"KRP-LUX",750584.191074671
"3385","FIH","LUX","Kinshasa","Luxembourg",15.2662931,-4.4419311,6.129583,49.815273,"FIH-LUX",6103795.78873679
"3386","HRG","LUX","Hurghada","Luxembourg",33.8116067,27.2578957,6.129583,49.815273,"HRG-LUX",3442550.68594971
"3387","TLL","LUX","Tallin","Luxembourg",24.7535746,59.4369608,6.129583,49.815273,"TLL-LUX",1598673.2892323
"3388","URE","LUX","Kuressaare","Luxembourg",22.4850408,58.2529231,6.129583,49.815273,"URE-LUX",1416582.17993918
"3389","ADD","LUX","Addis Ababa","Luxembourg",38.7577605,8.9806034,6.129583,49.815273,"ADD-LUX",5454996.97591016
"3390","HEL","LUX","Helsinki","Luxembourg",24.938379,60.1698557,6.129583,49.815273,"HEL-LUX",1653732.99215239
"3391","OUL","LUX","Oulu","Luxembourg",25.4650773,65.0120888,6.129583,49.815273,"OUL-LUX",2032441.04193667
"3392","KUO","LUX","Kuopio","Luxembourg",27.6781725,62.89797,6.129583,49.815273,"KUO-LUX",1952723.967016
"3393","CDG","LUX","Paris","Luxembourg",2.3522219,48.856614,6.129583,49.815273,"CDG-LUX",294010.095928291
"3394","LYS","LUX","Lyon","Luxembourg",4.835659,45.764043,6.129583,49.815273,"LYS-LUX",461227.097325075
"3395","TLS","LUX","Toulouse","Luxembourg",1.444209,43.604652,6.129583,49.815273,"TLS-LUX",778011.336564715
"3396","RNS","LUX","Rennes","Luxembourg",-1.6777926,48.117266,6.129583,49.815273,"RNS-LUX",600733.344748423
"3397","TBS","LUX","Tbilisi","Luxembourg",44.827096,41.7151377,6.129583,49.815273,"LLC-LUX",3098809.45144416
"3398","FRA","LUX","Frankfurt","Luxembourg",8.6821267,50.1109221,6.129583,49.815273,"FRA-LUX",185716.406108524
"3399","MUC","LUX","Munich","Luxembourg",11.5819806,48.1351253,6.129583,49.815273,"MUC-LUX",439975.256886707
"3400","TXL","LUX","Berlin","Luxembourg",13.404954,52.5200066,6.129583,49.815273,"TXL-LUX",589977.422482777
"3401","KEL","LUX","Kiel","Luxembourg",10.1227652,54.3232927,6.129583,49.815273,"KEL-LUX",571184.230551624
"3402","ATH","LUX","Athens","Luxembourg",23.7275388,37.9838096,6.129583,49.815273,"ATH-LUX",1921675.42663652
"3403","SKG","LUX","Thessaloniki","Luxembourg",22.9444191,40.6400629,6.129583,49.815273,"SKG-LUX",1661263.18521257
"3404","GPA","LUX","Araxos","Luxembourg",21.425733,38.151082,6.129583,49.815273,"GPA-LUX",1778507.72658954
"3405","BUD","LUX","Budapest","Luxembourg",19.040235,47.497912,6.129583,49.815273,"BUD-LUX",982401.556948191
"3406","DEB","LUX","Debrecen","Luxembourg",21.6273123,47.5316049,6.129583,49.815273,"DEB-LUX",1164978.50951128
"3407","KEF","LUX","Reykjavik","Luxembourg",-21.8174393,64.1265206,6.129583,49.815273,"KEF-LUX",2291907.43848601
"3408","DEL","LUX","Delhi","Luxembourg",77.1024902,28.7040592,6.129583,49.815273,"DEL-LUX",6293393.7154751
"3409","BOM","LUX","Mumbai","Luxembourg",72.8776559,19.0759837,6.129583,49.815273,"BOM-LUX",6749478.92173544
"3410","CGK","LUX","Jakarta","Luxembourg",106.822745,-6.1744651,6.129583,49.815273,"CGK-LUX",11310864.9091807
"3411","DUB","LUX","Dublin","Luxembourg",-6.2603097,53.3498053,6.129583,49.815273,"DUB-LUX",941396.407003489
"3412","KIR","LUX","Kerry","Luxembourg",-9.5259857,52.1678937,6.129583,49.815273,"KIR-LUX",1125362.3037768
"3413","TLV","LUX","Tel Aviv","Luxembourg",34.7817676,32.0852999,6.129583,49.815273,"TLV-LUX",3081301.56393477
"3414","FCO","LUX","Roma","Luxembourg",12.4963655,41.9027835,6.129583,49.815273,"FCO-LUX",1008817.73718903
"3415","MXP","LUX","Milan","Luxembourg",9.1859243,45.4654219,6.129583,49.815273,"MXP-LUX",535630.903139978
"3416","NAP","LUX","Naples","Luxembourg",-81.7948103,26.1420358,6.129583,49.815273,"NAP-LUX",7686413.17300854
"3417","REG","LUX","Reggio Calabria","Luxembourg",15.6472914,38.1113006,6.129583,49.815273,"REG-LUX",1506900.96468333
"3418","HND","LUX","Tokyo","Luxembourg",139.6917064,35.6894875,6.129583,49.815273,"HND-LUX",9478930.52163166
"3419","FUK","LUX","Fukuoka","Luxembourg",130.4017155,33.5903547,6.129583,49.815273,"FUK-LUX",9251633.17148374
"3420","AMM","LUX","Amman","Luxembourg",35.9283716,31.9453666,6.129583,49.815273,"AMM-LUX",3165357.52279386
"3421","ALA","LUX","Almaty","Luxembourg",76.8512485,43.2220146,6.129583,49.815273,"ALA-LUX",5263098.50486577
"3422","NBO","LUX","Nairobi","Luxembourg",36.8219462,-1.2920659,6.129583,49.815273,"NBO-LUX",6399359.96353306
"3423","RIX","LUX","Riga","Luxembourg",24.1051864,56.9496487,6.129583,49.815273,"RIX-LUX",1426874.0778114
"3424","LPX","LUX","Liepaja","Luxembourg",21.010806,56.5046678,6.129583,49.815273,"LPX-LUX",1237095.99471627
"3425","VNO","LUX","Vilnius","Luxembourg",25.2796514,54.6871555,6.129583,49.815273,"VNO-LUX",1407575.09166191
"3426","KLJ","LUX","Klaipeda","Luxembourg",21.1442794,55.7032948,6.129583,49.815273,"KLJ-LUX",1201434.5057979
"3427","MLA","LUX","La Valletta","Luxembourg",14.5145528,35.8989085,6.129583,49.815273,"MLA-LUX",1690983.02113532
"3428","MEX","LUX","Mexico City","Luxembourg",-99.133208,19.4326077,6.129583,49.815273,"MEX-LUX",9418412.48817326
"3429","ULN","LUX","Ulaanbaatar","Luxembourg",106.9057439,47.8863988,6.129583,49.815273,"ULN-LUX",6783122.14354751
"3430","CMN","LUX","Casablanca","Luxembourg",-7.5898434,33.5731104,6.129583,49.815273,"CMN-LUX",2130088.73817976
"3431","MPM","LUX","Maputo","Luxembourg",32.6051351,-25.891968,6.129583,49.815273,"MPM-LUX",8825483.10153105
"3432","AMS","LUX","Amsterdam","Luxembourg",4.8951679,52.3702157,6.129583,49.815273,"AMS-LUX",297209.122422313
"3433","RTM","LUX","Rotterdam","Luxembourg",4.4777325,51.9244201,6.129583,49.815273,"RTM-LUX",261884.70473534
"3434","GRQ","LUX","Groningen","Luxembourg",6.5665018,53.2193835,6.129583,49.815273,"GRQ-LUX",380148.555193177
"3435","LOS","LUX","Lagos","Luxembourg",3.3792057,6.5243793,6.129583,49.815273,"LOS-LUX",4825985.31124473
"3436","OSL","LUX"," Oslo","Luxembourg",10.7522454,59.9138688,6.129583,49.815273,"OSL-LUX",1161821.30183834
"3437","AKL","LUX","Auckland","Luxembourg",174.7633315,-36.8484597,6.129583,49.815273,"AKL-LUX",18329875.030931
"3438","KHI","LUX","Karachi","Luxembourg",67.0099388,24.8614622,6.129583,49.815273,"KHI-LUX",5865679.96726952
"3439","LIM","LUX","Lima","Luxembourg",-77.0427934,-12.046374,6.129583,49.815273,"LIM-LUX",10557853.1575507
"3440","MNL","LUX","Manila","Luxembourg",120.9842195,14.5995124,6.129583,49.815273,"MNL-LUX",10464872.3534818
"3441","WAW","LUX","Warsaw","Luxembourg",21.0122287,52.2296756,6.129583,49.815273,"WAW-LUX",1074074.27000401
"3442","KRK","LUX","Krakow","Luxembourg",19.9449799,50.0646501,6.129583,49.815273,"KRK-LUX",988770.063420525
"3443","WRO","LUX","Wroclaw","Luxembourg",17.0385376,51.1078852,6.129583,49.815273,"WRO-LUX",785575.261226181
"3444","BZG","LUX","Bydgoszcz","Luxembourg",18.0084378,53.1234804,6.129583,49.815273,"BZG-LUX",900883.442736106
"3445","LIS","LUX","Lisboa","Luxembourg",-9.1393366,38.7222524,6.129583,49.815273,"LIS-LUX",1727475.62102007
"3446","OPO","LUX","Porto","Luxembourg",-8.6291053,41.1579438,6.129583,49.815273,"OPO-LUX",1497115.53374633
"3447","PXO","LUX","Madeira","Luxembourg",-16.9594723,32.7607074,6.129583,49.815273,"PXO-LUX",2687076.1701793
"3448","OTP","LUX","Bucuresti","Luxembourg",26.1025384,44.4267674,6.129583,49.815273,"OTP-LUX",1621311.83680688
"3449","CLJ","LUX","Cluj","Luxembourg",23.6236353,46.7712101,6.129583,49.815273,"CLJ-LUX",1335812.13515145
"3450","TSR","LUX","Timisoara","Luxembourg",21.2086793,45.7488716,6.129583,49.815273,"TSR-LUX",1212699.08713422
"3451","SVO","LUX","Moskov","Luxembourg",-75.4116797,38.3937131,6.129583,49.815273,"SVO-LUX",6313041.46226862
"3452","LED","LUX","Saint Petersburg","Luxembourg",-82.6267345,27.7518284,6.129583,49.815273,"LED-LUX",7614214.07576424
"3453","DKR","LUX","Dakar","Luxembourg",-17.3660286,14.7645042,6.129583,49.815273,"DKR-LUX",4444161.46528894
"3454","ICN","LUX","Seoul","Luxembourg",126.9779692,37.566535,6.129583,49.815273,"ICN-LUX",8711553.17678631
"3455","BEG","LUX","Belgrade","Luxembourg",20.4489216,44.786568,6.129583,49.815273,"BEG-LUX",1214581.41692501
"3456","SIN","LUX","Singapore","Luxembourg",103.819836,1.352083,6.129583,49.815273,"SIN-LUX",10454692.4271224
"3457","BTS","LUX","Bratislava","Luxembourg",17.1077477,48.1485965,6.129583,49.815273,"BTS-LUX",822411.198415754
"3458","KSC","LUX","Kosice","Luxembourg",21.2610746,48.7163857,6.129583,49.815273,"KSC-LUX",1104049.64163358
"3459","LJU","LUX","Ljubljana","Luxembourg",14.5057515,46.0569465,6.129583,49.815273,"LJU-LUX",751157.075678226
"3460","MAR","LUX","Maribor","Luxembourg",15.6458812,46.5546503,6.129583,49.815273,"MAR-LUX",793302.04449596
"3461","JNB","LUX","Johannesburg","Luxembourg",28.0473051,-26.2041028,6.129583,49.815273,"JNB-LUX",8736102.79655303
"3462","MAD","LUX","Madrid","Luxembourg",-3.7037902,40.4167754,6.129583,49.815273,"MAD-LUX",1298144.62961892
"3463","BCN","LUX","Barcelona","Luxembourg",2.1734035,41.3850639,6.129583,49.815273,"BCN-LUX",987369.8151523
"3464","VLC","LUX","Valencia","Luxembourg",-81.4634245,28.5229956,6.129583,49.815273,"VLC-LUX",7473071.99098309
"3465","SDR","LUX","Santander","Luxembourg",-3.8099803,43.4623057,6.129583,49.815273,"SDR-LUX",1036308.03897001
"3466","ARN","LUX","Stockholm","Luxembourg",18.0685808,59.3293235,6.129583,49.815273,"ARN-LUX",1305506.20331856
"3467","GOT","LUX","Goteborg","Luxembourg",11.97456,57.70887,6.129583,49.815273,"GOT-LUX",958357.06189624
"3468","OSD","LUX","Ostersund","Luxembourg",14.6360681,63.1766832,6.129583,49.815273,"OSD-LUX",1573353.23624581
"3469","KSD","LUX","Karlstad","Luxembourg",13.5114977,59.4021806,6.129583,49.815273,"KSD-LUX",1166857.12730889
"3470","ZRH","LUX","Zurich","Luxembourg",8.541694,47.3768866,6.129583,49.815273,"ZRH-LUX",324331.072392756
"3471","BKK","LUX","Bang Phli","Luxembourg",100.7323332,13.6117233,6.129583,49.815273,"BKK-LUX",9190666.48082155
"3472","IST","LUX","Istanbul","Luxembourg",28.9783589,41.0082376,6.129583,49.815273,"IST-LUX",2025392.56847381
"3473","DXB","LUX","Dubai","Luxembourg",55.2707828,25.2048493,6.129583,49.815273,"DXB-LUX",5007871.26474176
"3474","KBP","LUX","Kiev","Luxembourg",30.5234,50.4501,6.129583,49.815273,"KBP-LUX",1734273.36409068
"3475","LHR","LUX","London","Luxembourg",-0.1277583,51.5073509,6.129583,49.815273,"LHR-LUX",479850.709357613
"3476","EDI","LUX","Edinburgh","Luxembourg",-3.188267,55.953252,6.129583,49.815273,"EDI-LUX",925063.739741026
"3477","MAN","LUX","Manchester","Luxembourg",-2.2426305,53.4807593,6.129583,49.815273,"MAN-LUX",707029.871101392
"3478","DSA","LUX","Doncaster Sheffield","Luxembourg",-1.0109145,53.4807451,6.129583,49.815273,"DSA-LUX",639594.345984276
"3479","LAX","LUX","Los Angelels","Luxembourg",-118.2436849,34.0522342,6.129583,49.815273,"LAX-LUX",9213280.98532542
"3480","JFK","LUX","New York","Luxembourg",-74.0059413,40.7127837,6.129583,49.815273,"JFK-LUX",6055940.51633034
"3481","DEN","LUX","Denver","Luxembourg",-104.990251,39.7392358,6.129583,49.815273,"DEN-LUX",8010967.88177466
"3482","DEW","LUX","Dallas","Luxembourg",-96.7969879,32.7766642,6.129583,49.815273,"DEW-LUX",8127314.55286809
"3483","TAS","LUX","Tashkent","Luxembourg",69.2400734,41.2994958,6.129583,49.815273,"TAS-LUX",4860126.45664204
"3484","TIA","MLA","Tirana","La Valletta",19.8186982,41.3275459,14.5145528,35.8989085,"TIA-MLA",759954.495289833
"3485","ALG","MLA","Algiers","La Valletta",3.0587561,36.753768,14.5145528,35.8989085,"ALG-MLA",1031189.04738313
"3486","LAD","MLA","Luanda","La Valletta",13.2894368,-8.8399876,14.5145528,35.8989085,"LAD-MLA",4981968.91028582
"3487","AEP","MLA","Buenos Aires","La Valletta",-58.3815591,-34.6036844,14.5145528,35.8989085,"AEP-MLA",10894634.7120724
"3488","SYD","MLA","Sydney","La Valletta",151.2092955,-33.8688197,14.5145528,35.8989085,"SYD-MLA",16108951.645129
"3489","MEL","MLA","Melbourne","La Valletta",144.9630576,-37.8136276,14.5145528,35.8989085,"MEL-MLA",15671001.9868957
"3490","VIE","MLA","Wien","La Valletta",16.3738189,48.2081743,14.5145528,35.8989085,"VIE-MLA",1378738.25312241
"3491","INN","MLA","Innsbruck","La Valletta",11.4041024,47.2692124,14.5145528,35.8989085,"INN-MLA",1291671.89004257
"3492","KLU","MLA","Klagenfurt","La Valletta",14.3122246,46.6364598,14.5145528,35.8989085,"KLU-MLA",1195417.4579494
"3493","BGI","MLA","Barbados","La Valletta",-59.543198,13.193887,14.5145528,35.8989085,"BGI-MLA",7735005.55368258
"3494","BRU","MLA","Brussels","La Valletta",4.3517211,50.8503463,14.5145528,35.8989085,"BRU-MLA",1852404.60244886
"3495","CRL","MLA","Brussels","La Valletta",4.3517211,50.8503463,14.5145528,35.8989085,"CRL-MLA",1852404.60244886
"3496","LGG","MLA","Liege","La Valletta",5.5796662,50.6325574,14.5145528,35.8989085,"LGG-MLA",1789837.07723176
"3497","GRU","MLA","São Paulo","La Valletta",-46.6333094,-23.5505199,14.5145528,35.8989085,"GRU-MLA",9225501.02730962
"3498","SOF","MLA","Sofia","La Valletta",23.3218675,42.6977082,14.5145528,35.8989085,"SOF-MLA",1070494.28495195
"3499","VAR","MLA","Varna","La Valletta",27.9147333,43.2140504,14.5145528,35.8989085,"VAR-MLA",1406380.40897736
"3500","YYZ","MLA","Toronto","La Valletta",-79.3831843,43.653226,14.5145528,35.8989085,"YYZ-MLA",7636242.02397326
"3501","YVR","MLA","Vancouver","La Valletta",-123.1207375,49.2827291,14.5145528,35.8989085,"YVR-MLA",9674239.73035633
"3502","SCL","MLA","Santiago","La Valletta",-70.6692655,-33.4488897,14.5145528,35.8989085,"SCL-MLA",11738979.0107808
"3503","PEK","MLA","Bejing","La Valletta",116.407395,39.904211,14.5145528,35.8989085,"PEK-MLA",8419697.41012386
"3504","PVG","MLA","Shanghai","La Valletta",121.473701,31.230416,14.5145528,35.8989085,"PVG-MLA",9367237.12473753
"3505","HKG","MLA","Hong Kong","La Valletta",114.109497,22.396428,14.5145528,35.8989085,"HKG-MLA",9389018.74841008
"3506","BOG","MLA","Bogota","La Valletta",-74.072092,4.7109886,14.5145528,35.8989085,"BOG-MLA",9584259.01896759
"3507","ZAG","MLA","Zagreb","La Valletta",15.981919,45.8150108,14.5145528,35.8989085,"ZAG-MLA",1110691.84196779
"3508","OSI","MLA","Osijek","La Valletta",18.6955144,45.5549624,14.5145528,35.8989085,"OSI-MLA",1130864.73140024
"3509","LCA","MLA","Larnaca","La Valletta",33.6231723,34.9002535,14.5145528,35.8989085,"LCA-MLA",1734712.93720273
"3510","PRG","MLA","Prague","La Valletta",14.4378005,50.0755381,14.5145528,35.8989085,"PRG-MLA",1578147.3357472
"3511","BRQ","MLA","Brno","La Valletta",16.6068371,49.1950602,14.5145528,35.8989085,"BRQ-MLA",1489876.56934467
"3512","CPH","MLA","Copenhagen","La Valletta",12.5683371,55.6760968,14.5145528,35.8989085,"CPH-MLA",2206547.86964816
"3513","KRP","MLA","Karup","La Valletta",9.1676629,56.307765,14.5145528,35.8989085,"KRP-MLA",2307400.81661498
"3514","FIH","MLA","Kinshasa","La Valletta",15.2662931,-4.4419311,14.5145528,35.8989085,"FIH-MLA",4491406.57890945
"3515","HRG","MLA","Hurghada","La Valletta",33.8116067,27.2578957,14.5145528,35.8989085,"HRG-MLA",2062047.16216007
"3516","TLL","MLA","Tallin","La Valletta",24.7535746,59.4369608,14.5145528,35.8989085,"TLL-MLA",2723107.66001084
